User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Subscription_Start,Loyalty,Usage_Ratio,Churn_Flag
10440,Chris Jones,26,Germany,Standard,339.17,Documentary,2024-11-26,2024-08-17,2424,0.1403341584158416,0
10441,John Hernandez,23,USA,Standard,686.64,Sci-Fi,2024-10-10,2023-12-28,6888,0.09983159117305458,0
10442,David Hernandez,20,Australia,Basic,7.51,Documentary,2024-04-16,2023-08-11,5976,0.001424029451137885,1
10443,Chris Hernandez,45,India,Premium,421.08,Sci-Fi,2024-08-05,2024-03-24,3216,0.13124378109452736,0
10444,James Davis,37,Mexico,Premium,631.22,Romance,2024-04-03,2023-12-10,2760,0.22906521739130437,0
10445,James Jones,16,USA,Standard,726.8,Horror,2024-05-24,2023-09-22,5880,0.12377551020408163,0
10446,David Miller,21,India,Standard,455.6,Horror,2025-01-27,2024-06-16,5400,0.08455555555555556,0
10447,Alex Davis,41,Canada,Basic,992.03,Documentary,2025-03-08,2024-07-18,5592,0.1775804721030043,0
10448,Jane Davis,55,Japan,Standard,952.63,Drama,2024-10-27,2023-12-05,7848,0.1215124872579001,1
10449,Michael Davis,23,Australia,Standard,989.36,Sci-Fi,2024-03-14,2023-03-12,8832,0.11213315217391305,1
10450,James Smith,39,USA,Premium,268.13,Sci-Fi,2025-01-16,2024-05-16,5880,0.0457704081632653,0
10451,Alex Garcia,76,France,Premium,666.73,Action,2024-10-14,2023-10-29,8424,0.07926519468186136,1
10452,Katie Garcia,53,Canada,Standard,665.41,Drama,2024-12-21,2023-12-06,9144,0.07287948381452318,0
10453,Michael Jones,25,Japan,Premium,957.28,Action,2024-12-31,2024-10-07,2040,0.46974509803921566,0
10454,David Brown,56,France,Premium,805.52,Action,2024-04-14,2023-04-20,8640,0.09334722222222222,1
10455,Emma Brown,18,Mexico,Standard,551.72,Drama,2024-11-06,2024-04-29,4584,0.1205759162303665,1
10456,Chris Miller,43,Germany,Premium,44.82,Drama,2024-03-19,2023-05-29,7080,0.006471751412429378,1
10457,Michael Davis,30,USA,Premium,912.59,Drama,2025-03-01,2024-09-06,4224,0.21628551136363638,0
10458,John Smith,19,India,Standard,921.66,Comedy,2024-06-15,2024-02-23,2712,0.34021386430678463,0
10459,Emma Smith,46,USA,Basic,71.63,Documentary,2025-03-08,2024-11-29,2376,0.030568181818181817,0
10460,Sarah Davis,73,Mexico,Standard,771.48,Action,2024-11-08,2024-07-09,2928,0.26382513661202184,0
10461,David Hernandez,68,UK,Standard,395.09,Horror,2025-02-22,2024-10-24,2904,0.13639462809917355,0
10462,Sarah Smith,77,Australia,Standard,695.74,Comedy,2024-11-21,2024-04-13,5328,0.1307695195195195,0
10463,Sarah Smith,18,Mexico,Premium,738.25,Drama,2024-12-24,2024-05-26,5088,0.1452928459119497,0
10464,Michael Martinez,78,Canada,Standard,461.42,Romance,2024-11-04,2024-03-10,5736,0.08061715481171548,0
10465,Emma Davis,24,Germany,Standard,777.41,Sci-Fi,2024-06-04,2023-08-06,7272,0.10704207920792079,1
10466,Sarah Smith,53,UK,Basic,503.45,Documentary,2024-08-20,2023-08-11,9000,0.056049999999999996,0
10467,James Garcia,55,Mexico,Basic,633.78,Documentary,2024-12-15,2024-08-19,2832,0.22414548022598868,0
10468,John Davis,14,USA,Standard,281.38,Documentary,2024-10-19,2023-12-03,7704,0.03665368639667705,0
10469,Sarah Martinez,61,Brazil,Basic,143.71,Comedy,2025-02-10,2024-08-13,4344,0.033312615101289134,0
10470,Katie Hernandez,64,India,Basic,676.53,Drama,2024-09-24,2024-04-01,4224,0.1604000946969697,0
10471,Emma Garcia,29,UK,Premium,666.92,Drama,2024-07-10,2023-12-04,5256,0.12707762557077626,0
10472,Jane Smith,77,Mexico,Basic,349.3,Documentary,2024-03-14,2023-09-02,4656,0.07523625429553264,1
10473,Jane Jones,72,Japan,Standard,413.39,Sci-Fi,2024-06-13,2024-02-28,2544,0.16288915094339623,0
10474,Sarah Hernandez,78,UK,Basic,652.27,Drama,2025-02-04,2024-04-05,7320,0.08924453551912569,0
10475,Alex Smith,46,Germany,Premium,982.56,Drama,2024-04-01,2023-11-18,3240,0.3035679012345679,0
10476,Michael Hernandez,23,Germany,Basic,549.13,Romance,2024-03-11,2023-02-27,9072,0.060640432098765434,1
10477,Katie Johnson,33,UK,Premium,309.49,Documentary,2024-07-09,2023-10-16,6408,0.048453495630461925,0
10478,Emma Johnson,60,Brazil,Premium,540.1,Comedy,2024-11-08,2023-10-25,9120,0.05933114035087719,1
10479,Emma Jones,54,Canada,Premium,53.59,Documentary,2024-08-14,2023-09-30,7656,0.007130355276907001,0
10480,Chris Brown,33,Australia,Standard,805.9,Horror,2024-06-09,2024-02-10,2880,0.2801736111111111,0
10481,John Miller,18,Australia,Premium,362.15,Romance,2024-06-17,2023-11-16,5136,0.07070677570093457,1
10482,David Garcia,37,Japan,Premium,122.88,Comedy,2024-10-27,2024-03-01,5760,0.021506944444444443,0
10483,Sarah Williams,16,UK,Premium,184.92,Romance,2025-01-04,2024-08-07,3600,0.051644444444444444,0
10484,Emma Martinez,19,Germany,Basic,240.98,Romance,2024-11-22,2024-04-30,4944,0.04894417475728155,1
10485,David Martinez,13,Brazil,Basic,785.8,Romance,2024-07-30,2023-07-30,8784,0.0895719489981785,1
10486,Michael Johnson,61,USA,Standard,749.9,Horror,2024-12-26,2024-03-18,6792,0.1105565371024735,0
10487,Alex Jones,59,Mexico,Standard,269.9,Drama,2024-09-18,2024-05-19,2928,0.09252049180327868,1
10488,Jane Williams,50,Germany,Basic,417.57,Documentary,2024-09-14,2024-03-26,4128,0.10139777131782945,1
10489,James Miller,55,UK,Basic,773.99,Action,2025-02-07,2024-11-03,2304,0.3363671875,0
10490,Sarah Smith,48,Brazil,Basic,364.06,Romance,2024-08-18,2023-08-31,8472,0.04309017941454202,1
10491,David Johnson,29,UK,Standard,280.85,Documentary,2024-07-19,2023-09-14,7416,0.038005663430420715,0
10492,Michael Davis,19,Japan,Standard,454.91,Drama,2024-06-01,2024-02-10,2688,0.169609375,0
10493,Chris Brown,54,Germany,Basic,905.28,Romance,2024-06-13,2023-06-11,8832,0.10261322463768116,1
10494,Michael Brown,65,Germany,Premium,747.94,Action,2024-09-07,2024-05-30,2400,0.3120583333333334,0
10495,Emma Williams,43,USA,Basic,604.36,Action,2024-11-11,2023-11-23,8496,0.07125235404896423,0
10496,Alex Jones,30,Mexico,Basic,54.91,Sci-Fi,2024-04-01,2023-11-27,3024,0.018488756613756614,1
10497,Jane Williams,22,India,Premium,754.43,Sci-Fi,2024-04-30,2024-01-07,2736,0.27610745614035087,0
10498,Emma Brown,44,Canada,Basic,224.89,Horror,2024-05-06,2023-07-20,6984,0.03234392898052692,0
10499,Michael Davis,72,UK,Basic,518.37,Romance,2024-03-31,2023-05-20,7584,0.06848233122362869,0
10500,Michael Jones,58,Australia,Premium,429.13,Comedy,2025-01-25,2024-06-17,5328,0.0807301051051051,0
10501,Jane Williams,21,UK,Standard,446.33,Horror,2024-07-10,2023-07-24,8448,0.052950994318181815,0
10502,Chris Garcia,73,France,Basic,815.26,Action,2024-12-15,2023-11-28,9192,0.08880113141862489,0
10503,John Smith,36,Australia,Basic,565.49,Comedy,2024-12-19,2024-10-16,1536,0.36880859375,0
10504,Katie Smith,72,Brazil,Standard,344.88,Horror,2025-01-19,2024-07-20,4392,0.07875227686703097,0
10505,Katie Garcia,72,Brazil,Premium,487.22,Drama,2024-05-14,2024-03-19,1344,0.3632589285714286,0
10506,Jane Smith,57,Mexico,Basic,28.92,Comedy,2024-11-20,2024-02-15,6696,0.004468339307048984,1
10507,Katie Brown,68,Australia,Premium,101.25,Action,2024-11-23,2024-09-12,1728,0.059172453703703706,1
10508,Michael Davis,25,UK,Basic,785.38,Action,2024-09-24,2023-09-06,9216,0.08532769097222222,0
10509,Katie Garcia,80,Canada,Basic,346.35,Action,2024-08-19,2023-11-22,6504,0.053405596555965565,0
10510,John Brown,33,India,Premium,150.57,Comedy,2024-08-30,2024-02-03,5016,0.03021730462519936,1
10511,Jane Davis,73,UK,Standard,713.35,Comedy,2024-06-04,2024-04-05,1440,0.4960763888888889,0
10512,Emma Johnson,42,Australia,Basic,920.17,Documentary,2025-02-21,2024-06-11,6120,0.15051797385620913,0
10513,James Hernandez,58,USA,Premium,544.19,Sci-Fi,2024-09-16,2023-10-14,8112,0.0672078402366864,0
10514,James Brown,30,Brazil,Standard,990.53,Romance,2024-11-28,2024-04-29,5112,0.19396126760563379,0
10515,Sarah Hernandez,50,USA,Premium,26.45,Horror,2024-11-24,2024-04-04,5616,0.004887820512820513,0
10516,James Miller,18,Canada,Standard,678.13,Sci-Fi,2024-05-06,2023-04-27,9000,0.0754588888888889,1
10517,Alex Jones,53,Germany,Standard,702.18,Horror,2024-12-14,2024-08-02,3216,0.21865049751243779,0
10518,Sarah Garcia,57,Canada,Basic,901.77,Sci-Fi,2024-05-02,2023-10-27,4512,0.20008200354609929,0
10519,James Hernandez,31,Canada,Basic,722.5,Documentary,2024-05-10,2023-10-27,4704,0.15380527210884354,0
10520,Katie Johnson,44,France,Basic,871.61,Sci-Fi,2025-02-10,2024-07-22,4872,0.17910714285714285,0
10521,Jane Miller,48,Canada,Premium,377.49,Horror,2024-03-31,2023-09-18,4680,0.08087393162393162,0
10522,Chris Brown,47,Germany,Premium,170.98,Horror,2024-12-08,2024-03-03,6720,0.025592261904761902,0
10523,James Williams,46,USA,Standard,72.01,Romance,2024-11-02,2024-06-06,3576,0.02041666666666667,0
10524,Katie Brown,51,Japan,Standard,285.99,Comedy,2024-10-16,2024-03-04,5424,0.052911135693215344,0
10525,Sarah Martinez,80,Germany,Premium,21.78,Romance,2024-05-12,2023-09-18,5688,0.004004922644163151,1
10526,James Smith,64,Canada,Basic,610.21,Horror,2024-08-26,2024-03-02,4248,0.14388182674199623,0
10527,Sarah Jones,47,Mexico,Basic,892.67,Horror,2024-05-24,2023-06-01,8592,0.10401187150837989,1
10528,James Davis,34,Canada,Basic,440.88,Sci-Fi,2024-07-10,2023-10-08,6624,0.06670893719806763,0
10529,Chris Jones,76,Germany,Standard,589.04,Comedy,2024-08-23,2024-05-29,2064,0.2858720930232558,0
10530,James Hernandez,63,Canada,Basic,865.73,Romance,2024-12-10,2023-12-16,8640,0.10031597222222223,0
10531,Emma Johnson,39,Japan,Premium,87.14,Sci-Fi,2024-11-07,2024-05-08,4392,0.02006830601092896,0
10532,Michael Williams,50,Brazil,Basic,995.03,Action,2024-08-30,2023-09-04,8664,0.11496191135734071,1
10533,Sarah Brown,76,UK,Basic,167.1,Horror,2024-03-20,2023-05-08,7608,0.02209516298633018,0
10534,John Martinez,46,Brazil,Basic,115.42,Sci-Fi,2024-06-22,2024-03-10,2496,0.046642628205128205,1
10535,Emma Jones,47,France,Basic,91.42,Romance,2024-12-04,2024-04-29,5256,0.017583713850837138,1
10536,Michael Johnson,76,Mexico,Basic,539.59,Action,2024-09-03,2024-05-09,2808,0.1925178062678063,0
10537,Sarah Jones,77,Japan,Standard,787.27,Documentary,2024-09-01,2024-01-15,5520,0.14280253623188405,0
10538,James Hernandez,23,India,Premium,962.16,Horror,2024-05-24,2023-12-22,3696,0.2605952380952381,0
10539,Michael Jones,29,UK,Premium,949.04,Sci-Fi,2024-10-23,2024-01-30,6408,0.14825842696629213,0
10540,Chris Miller,68,Japan,Standard,356.26,Horror,2025-03-07,2024-07-05,5880,0.06075850340136054,0
10541,Katie Hernandez,21,Japan,Premium,262.21,Sci-Fi,2024-06-05,2023-11-16,4848,0.054292491749174915,0
10542,Emma Jones,74,USA,Basic,2.2,Action,2024-07-14,2024-03-19,2808,0.0011396011396011397,0
10543,James Davis,36,Japan,Premium,515.78,Horror,2024-10-23,2024-03-14,5352,0.09655829596412556,0
10544,Jane Johnson,44,Germany,Basic,410.83,Action,2024-07-20,2023-12-09,5376,0.07660528273809523,1
10545,David Williams,52,India,Basic,915.03,Action,2024-11-05,2024-07-16,2688,0.34078497023809523,0
10546,Chris Davis,24,Mexico,Basic,301.25,Horror,2024-04-05,2023-07-27,6072,0.04977766798418972,1
10547,Alex Hernandez,53,Germany,Basic,211.52,Action,2024-08-06,2023-08-31,8184,0.025967741935483873,1
10548,Emma Brown,34,Brazil,Standard,343.83,Romance,2024-07-02,2023-08-08,7896,0.04367147922998987,1
10549,Jane Garcia,33,India,Premium,716.75,Documentary,2025-02-08,2024-04-22,7008,0.10241866438356165,0
10550,Sarah Brown,45,Australia,Premium,303.55,Documentary,2025-02-25,2024-12-06,1944,0.15666152263374486,0
10551,Michael Johnson,63,Brazil,Standard,966.55,Horror,2024-06-19,2023-09-27,6384,0.15155858395989974,0
10552,Chris Miller,48,Mexico,Basic,45.92,Horror,2024-12-05,2023-12-05,8784,0.005341530054644809,1
10553,Katie Brown,80,Australia,Standard,408.02,Horror,2024-06-03,2023-08-24,6816,0.06000880281690141,1
10554,Sarah Davis,78,Australia,Premium,425.93,Documentary,2024-05-15,2023-10-04,5376,0.07941406250000001,1
10555,Alex Martinez,17,Japan,Basic,33.6,Drama,2024-06-08,2024-03-24,1824,0.018969298245614035,0
10556,Jane Davis,60,Australia,Premium,395.81,Comedy,2024-03-12,2023-05-17,7200,0.0551125,1
10557,Jane Williams,33,Canada,Basic,362.24,Drama,2024-12-13,2024-01-07,8184,0.044384164222873904,0
10558,Alex Jones,31,India,Standard,566.71,Comedy,2024-08-21,2024-05-08,2520,0.22528174603174606,0
10559,Katie Miller,60,Japan,Basic,460.21,Action,2024-11-04,2024-08-07,2136,0.21592228464419475,0
10560,Sarah Martinez,66,Australia,Premium,394.52,Comedy,2024-09-13,2024-04-12,3696,0.107012987012987,1
10561,Sarah Jones,21,Germany,Premium,470.56,Drama,2024-09-16,2023-10-15,8088,0.05830365974282888,1
10562,David Johnson,50,Brazil,Premium,404.83,Documentary,2024-10-21,2024-04-26,4272,0.09499765917602995,1
10563,Sarah Miller,72,Brazil,Premium,205.71,Documentary,2024-12-26,2024-08-20,3072,0.06728841145833334,0
10564,Sarah Williams,23,France,Standard,529.06,Horror,2025-03-01,2024-04-03,7968,0.06652359437751003,0
10565,Chris Brown,30,Mexico,Standard,141.87,Action,2025-02-13,2024-11-17,2112,0.0676467803030303,0
10566,Alex Hernandez,52,UK,Standard,741.72,Horror,2024-08-22,2023-11-01,7080,0.10490395480225989,0
10567,John Brown,75,Canada,Basic,659.13,Horror,2025-02-09,2024-03-17,7896,0.0836030901722391,0
10568,Michael Davis,20,Germany,Basic,931.32,Action,2024-08-05,2023-12-02,5928,0.15727395411605938,0
10569,Katie Garcia,58,USA,Basic,787.82,Documentary,2024-12-11,2024-10-09,1512,0.5217063492063493,0
10570,Michael Smith,34,India,Premium,656.23,Sci-Fi,2024-06-03,2023-08-06,7248,0.09067742825607064,1
10571,Sarah Jones,45,Japan,Premium,501.0,Drama,2025-02-15,2024-12-24,1272,0.3946540880503145,0
10572,Michael Miller,48,Germany,Basic,848.68,Romance,2024-12-16,2024-02-23,7128,0.11920314253647586,0
10573,Jane Brown,71,Japan,Standard,236.83,Horror,2024-10-25,2024-05-10,4032,0.05898561507936508,0
10574,Katie Williams,72,Brazil,Standard,569.63,Action,2024-07-04,2023-06-20,9120,0.06256907894736842,1
10575,Jane Johnson,72,Australia,Basic,275.97,Drama,2025-02-05,2024-08-17,4128,0.06709544573643411,0
10576,Katie Williams,46,Australia,Basic,672.2,Sci-Fi,2024-06-14,2024-03-30,1824,0.36907894736842106,0
10577,Michael Davis,71,Germany,Premium,436.32,Sci-Fi,2025-02-06,2024-09-29,3120,0.14016666666666666,0
10578,Katie Davis,45,Australia,Premium,863.09,Comedy,2024-04-28,2023-04-11,9192,0.09400456919060053,1
10579,Chris Jones,57,France,Basic,841.11,Drama,2025-02-13,2024-10-28,2592,0.3248881172839506,0
10580,Katie Johnson,43,USA,Premium,489.88,Horror,2024-04-19,2023-12-30,2664,0.18426426426426426,0
10581,Sarah Brown,27,Australia,Standard,398.36,Drama,2024-12-03,2024-04-12,5640,0.07080851063829788,1
10582,David Jones,67,Brazil,Standard,924.25,Comedy,2024-09-29,2024-01-12,6264,0.14770913154533843,0
10583,Chris Brown,14,India,Premium,366.79,Romance,2024-12-16,2024-05-08,5328,0.06902965465465466,0
10584,Emma Smith,22,Australia,Standard,29.31,Documentary,2024-04-01,2023-07-07,6456,0.0046948574969021065,1
10585,Jane Brown,34,Australia,Standard,978.24,Romance,2024-11-05,2024-07-06,2928,0.3344398907103825,0
10586,Chris Brown,42,Japan,Basic,154.15,Horror,2025-01-17,2024-07-23,4272,0.03631788389513109,0
10587,David Davis,15,UK,Premium,923.99,Action,2024-10-04,2024-04-14,4152,0.22278179190751446,0
10588,Sarah Miller,64,Australia,Standard,635.14,Action,2025-01-17,2024-06-09,5328,0.11939564564564564,0
10589,James Davis,66,Japan,Premium,993.03,Drama,2024-05-25,2023-07-23,7368,0.13491178067318133,0
10590,Chris Johnson,33,Japan,Premium,324.12,Horror,2024-06-01,2023-08-18,6912,0.04703703703703704,0
10591,David Jones,20,France,Standard,199.41,Documentary,2024-04-30,2023-10-17,4704,0.042604166666666665,1
10592,Emma Jones,50,Brazil,Basic,429.49,Drama,2024-03-13,2023-08-01,5400,0.07972037037037037,1
10593,Chris Garcia,19,Brazil,Premium,314.82,Horror,2024-08-25,2023-10-16,7536,0.04190817409766454,1
10594,Jane Hernandez,71,Mexico,Basic,388.33,Comedy,2025-02-03,2024-12-04,1464,0.26593579234972675,0
10595,Jane Jones,39,UK,Standard,67.59,Documentary,2024-07-16,2024-05-20,1368,0.05013888888888889,0
10596,David Martinez,57,India,Standard,18.14,Sci-Fi,2024-04-01,2023-08-02,5832,0.0032818930041152265,1
10597,Jane Brown,59,Brazil,Standard,757.98,Documentary,2024-08-14,2023-11-05,6792,0.11174617196702002,1
10598,Katie Johnson,19,UK,Premium,656.01,Action,2024-08-10,2024-03-24,3336,0.19694544364508393,0
10599,John Brown,54,UK,Standard,749.54,Drama,2025-01-10,2024-04-05,6720,0.1116875,0
10600,Sarah Smith,19,USA,Premium,143.24,Horror,2024-04-03,2023-12-23,2448,0.05892156862745099,0
10601,Michael Johnson,50,France,Standard,950.91,Sci-Fi,2024-04-07,2023-05-16,7848,0.12129332313965341,1
10602,Sarah Brown,64,Australia,Premium,832.51,Drama,2024-10-28,2023-11-09,8496,0.09810616760828625,1
10603,Jane Brown,46,India,Standard,747.48,Romance,2024-10-02,2024-03-02,5136,0.14573208722741435,0
10604,Chris Johnson,59,Brazil,Standard,981.18,Romance,2024-10-17,2024-03-12,5256,0.1868683409436834,0
10605,John Miller,62,UK,Basic,616.4,Comedy,2024-12-02,2024-08-14,2640,0.23386363636363636,0
10606,Jane Brown,61,Canada,Basic,989.05,Sci-Fi,2024-04-17,2023-09-24,4944,0.20025283171521036,0
10607,James Brown,32,Australia,Basic,669.47,Documentary,2024-11-02,2024-04-11,4920,0.13627439024390245,0
10608,Katie Martinez,67,France,Standard,240.37,Drama,2025-02-01,2024-10-01,2952,0.08176490514905149,0
10609,Jane Miller,34,UK,Premium,25.6,Comedy,2024-05-11,2023-05-14,8712,0.0030532598714416897,0
10610,Katie Brown,40,France,Premium,275.79,Documentary,2024-05-30,2023-10-27,5184,0.05339313271604939,1
10611,Jane Brown,77,Australia,Basic,512.58,Horror,2024-06-26,2023-09-02,7152,0.0718092841163311,1
10612,Katie Jones,53,France,Premium,938.94,Documentary,2024-12-18,2023-11-24,9360,0.10042094017094018,0
10613,John Miller,58,Brazil,Basic,41.17,Comedy,2024-06-17,2023-07-01,8448,0.004991714015151515,1
10614,Alex Williams,52,Germany,Standard,257.58,Drama,2024-07-15,2024-04-11,2280,0.11341228070175438,1
10615,Sarah Miller,68,Australia,Standard,889.04,Action,2024-12-14,2024-07-27,3360,0.26489285714285715,0
10616,Emma Garcia,49,India,Premium,188.75,Horror,2024-08-16,2024-04-27,2664,0.07122747747747747,1
10617,John Smith,76,India,Standard,113.36,Action,2024-05-08,2024-02-22,1824,0.06269736842105263,1
10618,Sarah Smith,78,India,Premium,54.38,Comedy,2024-08-03,2023-12-23,5376,0.010301339285714287,1
10619,Emma Williams,13,Australia,Standard,112.99,Comedy,2024-07-05,2024-01-16,4104,0.027775341130604286,1
10620,John Hernandez,14,USA,Basic,822.54,Romance,2024-11-17,2023-10-23,9384,0.08776001705029837,0
10621,Katie Williams,63,USA,Premium,223.16,Horror,2024-09-22,2024-02-03,5568,0.040258620689655175,0
10622,Michael Hernandez,26,USA,Standard,900.76,Documentary,2024-05-08,2024-01-15,2736,0.3295906432748538,0
10623,Alex Brown,34,India,Standard,172.16,Action,2024-09-09,2024-06-09,2208,0.07842391304347826,1
10624,Jane Martinez,61,Mexico,Basic,859.93,Comedy,2024-04-25,2024-01-14,2448,0.35168709150326793,0
10625,Emma Miller,57,USA,Premium,616.11,Comedy,2024-06-18,2024-02-26,2712,0.22754793510324484,0
10626,Emma Williams,31,Australia,Premium,230.76,Romance,2024-06-11,2023-07-29,7632,0.030366876310272534,1
10627,Alex Hernandez,77,Germany,Premium,454.45,Sci-Fi,2024-09-10,2023-11-14,7224,0.06304678848283499,1
10628,David Brown,54,Canada,Premium,295.34,Drama,2024-05-23,2023-09-19,5928,0.049989878542510115,0
10629,Alex Smith,36,UK,Premium,674.1,Sci-Fi,2025-02-23,2024-02-18,8904,0.07581985624438455,0
10630,James Smith,34,Canada,Standard,286.65,Drama,2024-07-26,2023-08-02,8616,0.0333855617455896,1
10631,Chris Miller,77,Mexico,Premium,998.3,Sci-Fi,2024-06-09,2023-11-30,4608,0.21686197916666666,0
10632,Emma Brown,55,UK,Standard,630.12,Sci-Fi,2024-06-09,2023-10-24,5496,0.11483260553129548,0
10633,Jane Smith,50,Germany,Standard,325.03,Romance,2024-07-13,2023-08-24,7776,0.041927726337448554,1
10634,Jane Hernandez,15,India,Standard,221.18,Drama,2024-06-29,2023-11-22,5280,0.04207954545454545,1
10635,John Davis,49,USA,Premium,294.13,Horror,2024-08-20,2024-02-11,4584,0.0643826352530541,0
10636,David Smith,13,USA,Premium,203.54,Action,2024-09-19,2024-05-15,3048,0.06710629921259842,0
10637,Chris Garcia,25,Mexico,Basic,501.84,Drama,2024-10-15,2024-02-23,5640,0.08915602836879433,1
10638,James Martinez,69,Japan,Standard,367.92,Drama,2024-04-07,2023-04-08,8760,0.04211415525114155,0
10639,Michael Davis,78,Brazil,Basic,692.09,Comedy,2024-08-04,2023-10-07,7248,0.095625,1
10640,John Hernandez,75,Germany,Basic,940.63,Romance,2025-01-19,2024-10-12,2376,0.3963089225589226,0
10641,Emma Davis,80,Canada,Premium,966.06,Sci-Fi,2024-05-24,2023-06-20,8136,0.11886184857423795,0
10642,James Brown,79,Japan,Basic,400.68,Documentary,2024-10-12,2024-04-05,4560,0.08808771929824562,0
10643,Emma Hernandez,21,Canada,Basic,976.16,Comedy,2025-01-17,2024-10-11,2352,0.4154591836734694,0
10644,Sarah Garcia,63,Canada,Basic,464.46,Romance,2024-12-10,2024-09-12,2136,0.21791198501872658,0
10645,Chris Hernandez,21,Mexico,Standard,87.57,Horror,2024-11-25,2024-07-18,3120,0.02838782051282051,1
10646,David Williams,15,Australia,Standard,317.68,Horror,2024-08-02,2024-06-05,1392,0.2289367816091954,0
10647,Emma Garcia,16,Canada,Basic,323.36,Horror,2024-12-24,2024-07-24,3672,0.08833333333333333,0
10648,John Williams,38,France,Standard,297.25,Documentary,2025-03-04,2024-07-10,5688,0.05243495077355837,0
10649,Jane Martinez,45,Mexico,Standard,218.22,Drama,2024-03-18,2023-10-20,3600,0.060894444444444445,1
10650,David Brown,36,Australia,Standard,997.02,Comedy,2024-08-26,2023-08-01,9384,0.10635336743393009,1
10651,Emma Miller,25,Japan,Standard,536.9,Documentary,2025-01-02,2024-04-04,6552,0.0820970695970696,0
10652,Emma Miller,61,Brazil,Premium,301.95,Romance,2024-11-30,2024-06-21,3888,0.07791923868312757,1
10653,John Davis,66,UK,Basic,757.86,Drama,2024-07-04,2023-11-11,5664,0.1339795197740113,0
10654,Chris Davis,69,USA,Basic,496.03,Action,2024-05-16,2023-06-02,8376,0.05933978032473734,0
10655,Alex Williams,30,Mexico,Basic,641.19,Comedy,2024-05-11,2023-07-30,6864,0.09355914918414919,1
10656,Alex Miller,54,Japan,Standard,400.09,Comedy,2024-12-16,2024-01-21,7920,0.05064267676767677,0
10657,Emma Garcia,48,UK,Basic,956.69,Comedy,2024-10-21,2024-06-07,3264,0.2934099264705883,0
10658,Katie Davis,15,India,Premium,168.52,Romance,2024-09-17,2023-09-23,8640,0.01962037037037037,1
10659,Katie Davis,78,Canada,Standard,778.8,Horror,2024-09-18,2024-04-28,3432,0.2272144522144522,0
10660,Alex Brown,23,Japan,Standard,70.62,Sci-Fi,2024-10-18,2024-04-12,4536,0.015789241622574956,0
10661,Katie Davis,30,France,Standard,412.05,Comedy,2024-07-20,2023-10-27,6408,0.06445848938826466,1
10662,James Miller,52,Brazil,Standard,881.11,Romance,2024-07-26,2023-09-07,7752,0.11379127966976264,1
10663,Emma Hernandez,67,Germany,Premium,726.09,Documentary,2025-01-16,2024-05-12,5976,0.12166834002677376,0
10664,Michael Jones,31,USA,Basic,140.57,Documentary,2025-02-02,2024-07-20,4728,0.029942893401015226,0
10665,Sarah Martinez,44,Canada,Basic,544.95,Romance,2024-04-18,2024-01-30,1896,0.2879483122362869,0
10666,John Smith,34,Japan,Premium,196.76,Sci-Fi,2025-02-15,2024-10-08,3120,0.06338461538461539,0
10667,Michael Davis,71,India,Basic,977.18,Action,2024-09-25,2024-03-10,4776,0.20481155778894472,0
10668,Chris Garcia,19,USA,Premium,864.71,Action,2024-06-03,2023-12-24,3888,0.22266203703703705,0
10669,Sarah Davis,59,USA,Premium,885.25,Drama,2024-03-30,2023-09-21,4584,0.19333551483420594,0
10670,Chris Davis,25,India,Basic,40.86,Horror,2024-09-30,2024-05-23,3120,0.013416666666666667,1
10671,John Davis,26,UK,Premium,371.57,Action,2025-02-05,2024-05-05,6624,0.05624547101449275,0
10672,David Brown,29,USA,Basic,602.15,Action,2024-09-18,2023-12-20,6552,0.0920558608058608,0
10673,Emma Hernandez,45,India,Standard,30.49,Documentary,2025-03-06,2024-06-08,6504,0.004841635916359163,0
10674,David Jones,51,Australia,Basic,48.98,Action,2025-01-26,2024-12-16,984,0.050792682926829265,0
10675,Alex Davis,69,UK,Premium,53.87,Sci-Fi,2025-02-14,2024-09-08,3816,0.014378930817610063,0
10676,Katie Johnson,46,India,Premium,855.98,Drama,2024-10-21,2024-02-28,5664,0.1513029661016949,0
10677,Jane Brown,43,India,Standard,968.84,Horror,2024-12-25,2024-07-21,3768,0.25738853503184717,0
10678,Chris Smith,35,USA,Standard,828.81,Drama,2024-10-29,2023-10-26,8856,0.09370031616982837,0
10679,Michael Davis,34,Canada,Basic,131.35,Action,2024-12-13,2024-07-03,3912,0.03383179959100204,0
10680,John Davis,69,Brazil,Premium,591.52,Documentary,2024-07-05,2023-09-13,7104,0.08340653153153153,1
10681,Jane Smith,47,Brazil,Standard,18.76,Documentary,2024-06-16,2023-09-16,6576,0.003004866180048662,1
10682,Emma Miller,49,Japan,Premium,816.76,Comedy,2024-09-05,2023-12-26,6096,0.13414698162729657,0
10683,Sarah Jones,66,India,Premium,207.52,Comedy,2024-10-04,2023-10-02,8832,0.023609601449275364,1
10684,Michael Williams,33,Mexico,Premium,799.46,Action,2024-12-01,2024-05-11,4896,0.16349264705882355,0
10685,Michael Smith,35,UK,Basic,530.32,Documentary,2024-08-20,2023-11-11,6792,0.07822732626619554,0
10686,Alex Hernandez,31,Brazil,Standard,719.31,Comedy,2024-03-23,2023-09-19,4464,0.16135976702508958,0
